200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	
200	195.014	190.224	185.802	181.878	178.531	175.786	173.622	171.978	170.778	169.934	169.362	168.988	168.753	168.61	168.526	168.478	168.452	168.438	168.431	168.428	168.426	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.425	168.424	168.424	168.422	168.419	168.414	168.403	168.381	168.341	168.265	168.127	167.88	167.444	166.681	165.351	163.011	158.796	150.835	134.593	97.5065	0	
200	190.224	180.833	172.161	164.467	157.904	152.521	148.276	145.055	142.701	141.046	139.924	139.191	138.73	138.449	138.284	138.191	138.14	138.113	138.099	138.092	138.089	138.087	138.087	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.086	138.085	138.084	138.082	138.076	138.066	138.046	138.006	137.931	137.793	137.541	137.093	136.312	134.964	132.661	128.741	122.047	110.509	90.416	55.6305	0	
200	185.802	172.161	159.567	148.391	138.858	131.041	124.875	120.196	116.778	114.374	112.745	111.68	111.01	110.602	110.363	110.227	110.153	110.113	110.093	110.083	110.078	110.076	110.075	110.075	110.075	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.074	110.073	110.072	110.068	110.062	110.048	110.021	109.969	109.871	109.691	109.366	108.795	107.811	106.145	103.373	98.8273	91.4773	79.7832	61.6521	34.9666	0	
200	181.878	164.467	148.391	134.126	121.959	111.98	104.11	98.1375	93.7749	90.7062	88.6268	87.2683	86.4126	85.8923	85.5868	85.4136	85.3186	85.2682	85.2424	85.2296	85.2234	85.2206	85.2193	85.2187	85.2185	85.2184	85.2184	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2183	85.2182	85.2181	85.2177	85.217	85.2153	85.2117	85.2042	85.189	85.159	85.1014	84.9932	84.7955	84.4433	83.8308	82.7914	81.0683	78.2775	73.8636	67.0629	56.9133	42.4196	23.0821	0	
200	178.531	157.904	138.858	121.959	107.544	95.7228	86.3988	79.323	74.1546	70.5191	68.0556	66.4463	65.4325	64.8161	64.4542	64.249	64.1365	64.0768	64.0462	64.031	64.0236	64.0202	64.0187	64.018	64.0177	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0176	64.0175	64.0175	64.0175	64.0175	64.0173	64.017	64.0162	64.0145	64.0108	64.0033	63.9881	63.9582	63.901	63.7945	63.6014	63.2608	62.6761	61.6996	60.1131	57.6082	53.772	48.0949	40.031	29.1623	15.5193	0	
200	175.786	152.521	131.041	111.98	95.7228	82.3901	71.8739	63.8934	58.0642	53.964	51.1855	49.3704	48.227	47.5318	47.1236	46.8921	46.7652	46.6979	46.6634	46.6462	46.6379	46.634	46.6323	46.6316	46.6312	46.6311	46.6311	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.631	46.6309	46.6308	46.6305	46.6297	46.6281	46.6248	46.6178	46.6039	46.5765	46.5245	46.4284	46.2557	45.9542	45.4432	44.6027	43.2628	41.195	38.1146	33.7029	27.6682	19.8602	10.4349	0	
200	173.622	148.276	124.875	104.11	86.3988	71.8739	60.4174	51.7234	45.373	40.9062	37.8792	35.9019	34.6562	33.8988	33.4542	33.202	33.0637	32.9904	32.9527	32.934	32.925	32.9208	32.9189	32.9181	32.9177	32.9176	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9175	32.9174	32.9173	32.917	32.9164	32.915	32.9121	32.9061	32.8942	32.8709	32.827	32.7463	32.6026	32.3544	31.9387	31.2649	30.2087	28.6111	26.2857	23.0418	18.7302	13.3124	6.93996	0	
200	171.978	145.055	120.196	98.1375	79.323	63.8934	51.7234	42.4879	35.742	30.997	27.7817	25.6812	24.3579	23.5532	23.0808	22.8129	22.666	22.5881	22.5481	22.5282	22.5187	22.5142	22.5122	22.5113	22.5109	22.5108	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5107	22.5106	22.5105	22.5103	22.5098	22.5086	22.5063	22.5015	22.4919	22.4733	22.4384	22.3749	22.2626	22.0706	21.7527	21.2439	20.4585	19.2907	17.6234	15.3461	12.3851	8.74283	4.53456	0	
200	170.778	142.701	116.778	93.7749	74.1546	58.0642	45.373	35.742	28.7072	23.759	20.4058	18.2154	16.8354	15.9964	15.5038	15.2245	15.0713	14.99	14.9483	14.9276	14.9176	14.9129	14.9108	14.9099	14.9095	14.9093	14.9093	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9092	14.9091	14.9089	14.9085	14.9077	14.9059	14.9022	14.8949	14.8809	14.8548	14.8075	14.7245	14.5839	14.3536	13.9893	13.4342	12.6211	11.4785	9.94402	7.98259	5.60772	2.89835	0	
